-1.286982|-1.348397|0.409619|-0.830969|-0.710997|-0.520927|-1.939439|-2.228266|1.513124|0.192818|0.579367|-0.847335|1.356072|-1.357510|-0.687838|
-0.577999|-1.554709|0.174396|-0.656073|-0.448815|-0.786565|-1.768772|-2.792676|1.405004|-0.334014|0.683840|-0.342602|1.033761|-0.696100|-0.665240|
-1.063053|-1.498137|0.354245|-0.695445|-0.516335|-0.455000|-2.057168|-2.831448|0.915853|0.366413|0.274979|-0.710251|1.172624|-0.778632|-0.288898|
-0.678471|-1.033147|0.448357|-0.407436|0.267425|-0.944753|-2.285794|-2.453474|1.477245|-0.440854|0.787342|0.018353|1.535687|-1.026779|-0.767391|
-1.000654|-1.283143|-0.150558|-0.709482|-0.524097|-1.290225|-1.697133|-2.377487|1.729142|-0.043171|0.285499|0.069133|0.954216|-0.940781|-0.331701|
-1.270429|-1.489094|0.561409|-0.250007|-0.779209|-1.182290|-2.092869|-2.966007|1.817953|-0.116838|0.431352|-0.113110|1.870905|-0.815914|-0.076466|
-1.100672|-1.483384|-0.365325|-0.147212|-0.149073|-1.190990|-2.370745|-2.153392|1.260062|0.123804|0.899841|-0.707320|1.470196|-0.670717|-0.608642|
-0.987024|-1.397311|-0.248100|0.010988|0.159387|-0.869074|-2.498793|-2.218906|1.355956|-0.295996|0.975666|0.180590|1.855524|-1.275460|-0.838193|
-1.109419|-1.547317|0.368082|0.162078|-0.469522|-0.599050|-2.370229|-2.851949|2.007528|-0.241394|0.724542|0.197068|0.990589|-1.464530|-0.052983|
-1.210448|-1.291982|-0.098137|-0.287344|-0.401279|-1.081564|-2.121805|-2.399938|1.266447|0.458225|0.651011|-0.116722|1.375818|-0.734283|-0.273223|
-0.709258|-1.520956|-0.100117|-0.419358|-0.511105|-1.331194|-2.564152|-3.186672|1.236660|-0.556093|0.737956|-0.283927|1.303765|-1.496098|-0.687609|
-1.048203|-1.046606|-0.285510|-0.619706|-0.675937|-0.849899|-2.468261|-2.541833|1.257843|-0.351534|0.955318|-0.548389|1.371022|-1.009727|-0.683445|
-1.130815|-1.539527|-0.364915|-0.503527|-0.191091|-1.093274|-2.571770|-3.378167|1.690265|0.148709|0.460042|-0.143565|1.012412|-1.362425|-0.258475|
-0.376822|-1.328413|-0.355066|-0.529895|-0.047211|-1.577954|-2.746247|-3.196305|1.275891|0.282762|1.225494|-0.469375|1.047697|-0.893678|-0.813673|
-1.325512|-1.581958|-0.528318|-0.533268|-0.256830|-0.863601|-2.725794|-3.189097|1.408284|-0.547067|0.982472|0.118313|1.994087|-0.820351|-0.667054|
-0.740967|-1.293716|0.330377|0.303251|0.161751|-1.021539|-2.561772|-3.300852|1.023944|0.308787|0.420751|0.024936|1.590029|-1.546069|-0.050351|
-1.009831|-1.326546|-0.567842|0.355185|0.001712|-1.024935|-1.803290|-2.733453|1.151384|-0.001454|1.267060|-0.009511|1.156049|-1.028912|0.119355|
-1.351566|-1.040471|-0.541915|0.331214|0.300309|-1.385145|-2.142697|-2.610611|1.234707|-0.107638|0.510077|0.049669|1.804244|-1.372380|-0.756025|
-0.318696|-1.253086|-0.053291|-0.030548|-0.459618|-1.442188|-2.445317|-3.238373|1.202324|0.120908|0.467213|0.161674|1.424863|-1.046186|-0.135711|
-0.964959|-1.182578|0.296882|-0.653651|-0.127103|-0.968596|-2.210167|-2.308419|1.109011|0.142946|0.794456|-0.652497|1.232873|-1.647110|-0.859670|
-1.041536|-1.397821|0.019534|-0.473944|-0.102361|-1.307626|-2.199431|-3.045792|1.884905|0.435657|1.138136|-0.721023|1.749367|-0.850557|-0.584981|
-0.269448|-1.243888|-0.139862|0.051297|-0.539439|-1.007898|-1.513795|-2.523632|1.961014|0.486029|0.432335|-0.518659|1.966360|-1.190134|-0.077073|
-0.133477|-0.805011|0.222906|-0.380585|-0.451680|-1.418361|-1.671833|-2.865377|1.527905|-0.377043|0.514255|-0.472827|1.436396|-1.436822|-0.628726|
-0.889382|-1.115029|0.004025|-0.337986|-0.685217|-1.414251|-2.370221|-3.067990|1.006147|-0.210956|1.354276|-0.931108|1.567450|-1.663203|-0.132872|
-0.802747|-1.652902|0.032913|-0.757870|-0.146632|-1.020858|-2.435601|-2.528641|1.093796|0.087947|1.112426|-0.054896|1.706368|-1.605359|-0.311088|
-0.041319|-1.524284|-0.203805|-0.384127|-0.315914|-0.888974|-2.198093|-3.103944|1.361431|-0.321376|0.481565|-1.049551|1.426897|-0.693496|-0.011406|
-0.064399|-1.036353|-0.005997|-0.092855|-0.080541|-0.721469|-2.325430|-3.108210|1.350390|-0.330950|0.870770|-0.530924|1.642604|-1.346304|-0.241874|
-0.976217|-0.822376|0.626834|-0.887208|-0.257367|-0.660082|-1.889863|-2.283199|0.879308|0.231941|1.164581|-0.474605|1.545560|-1.442338|-0.886818|
-0.854317|-1.664030|-0.237613|-0.171929|-0.175091|-0.692854|-2.066931|-2.817011|1.187591|0.615207|0.446962|-0.648669|1.290567|-1.389077|-0.944818|
-0.799583|-1.433407|0.108778|-0.257698|-0.654092|-0.507525|-1.609499|-2.356137|1.315311|0.018116|0.325650|-1.139167|1.391550|-0.945518|-0.173674|
-0.582680|-0.891562|-0.259822|-0.859075|-0.178569|-0.638998|-1.899991|-2.943748|1.218699|-0.263922|0.699199|-0.248451|1.819208|-0.898095|-0.519451|
-0.194763|-1.406260|-0.379646|-0.706772|-0.821614|-0.896884|-1.785707|-2.456580|1.179529|0.440531|0.702497|-1.155619|1.975413|-1.184748|-0.463404|
-1.034248|-1.748229|0.466127|-0.439125|-0.685836|-0.806801|-1.794483|-2.488185|1.333357|-0.244179|0.877642|-0.308863|1.719175|-1.243224|-0.245148|
-0.796156|-0.958121|-0.070436|-0.371715|-0.697377|-0.492224|-1.843887|-2.231135|0.685863|-0.097632|0.638861|-0.582123|1.562373|-0.667117|-0.380892|
-0.271915|-1.113330|-0.129619|-0.972347|0.074372|-0.159675|-2.117497|-2.467629|0.700560|-0.113265|0.664680|-0.385895|1.972624|-0.658205|-0.179742|
-0.333815|-1.726668|0.167028|-0.367996|-0.519977|-0.952711|-1.949916|-2.223810|1.678955|0.241813|0.814506|-1.116792|1.210497|-0.731198|-0.611651|
-1.010279|-1.819347|0.021190|-0.439687|-0.167566|-0.562215|-2.198881|-2.858764|0.798225|-0.434055|0.508131|-0.487706|1.387046|-1.158680|-0.781944|
-0.094062|-1.275857|0.493119|-0.660291|-0.606167|-0.583289|-1.965752|-3.144224|0.706052|-0.254875|0.918787|-1.042958|1.767131|-0.561641|0.004798|
-0.238496|-0.916512|0.281066|-0.169058|-0.129649|-0.282006|-1.522078|-2.370234|1.747960|-0.349388|0.846742|-0.499258|1.306952|-0.955834|-0.310898|
-0.185504|-1.767363|0.322228|0.117505|-0.156220|-0.844416|-2.120310|-2.971711|1.658233|0.270030|0.789436|-0.799023|2.069042|-0.967135|-0.695275|
-0.671087|-1.525966|-0.420877|-0.701635|-0.250382|-0.897099|-1.786299|-2.919632|1.210168|-0.226723|0.500731|-0.017123|2.074293|-1.469695|-0.391799|
-0.601923|-1.874246|0.205077|-0.457532|-0.435544|-1.346433|-1.901800|-2.626352|1.347846|0.530343|1.097981|-0.921626|1.699629|-0.865054|-0.144506|
-0.478799|-1.102269|-0.419195|-0.033945|-0.705630|-0.534140|-2.425670|-2.651898|1.549678|-0.230464|0.607390|-0.903620|1.984692|-1.299571|-0.564626|
-1.081498|-0.932560|0.086258|-0.706758|-0.584539|-0.641874|-1.636032|-2.975393|1.644395|-0.361202|1.231568|-0.939853|1.498954|-1.616100|-0.143060|
-0.677340|-1.012731|0.275554|-0.636381|-0.178296|-1.308414|-1.575076|-2.888061|1.385265|0.243576|0.868038|-0.543427|1.767583|-1.709806|-0.963094|
-0.682755|-1.801672|0.222145|-0.317760|-0.464457|-1.370291|-2.553560|-3.460311|1.275774|-0.287749|1.097561|-0.602594|2.007158|-1.146749|-0.826558|
-0.168571|-1.058311|0.143461|-0.275323|-0.450163|-1.409061|-2.552329|-2.965914|1.025164|-0.151168|0.643719|-0.829876|2.126254|-0.827434|-0.023907|
-0.713528|-1.825269|-0.330476|-0.038437|-0.796535|-1.361976|-1.676378|-2.966094|1.208937|-0.386247|1.285340|-0.303332|1.994515|-1.597114|-0.660280|
-0.399053|-1.695672|0.207907|-0.560491|0.296660|-0.730427|-2.239588|-2.905032|0.876708|0.065759|0.536877|0.046822|2.167994|-1.193439|-0.734170|
-0.226900|-1.016901|0.359295|0.163099|0.271276|-0.816423|-1.519271|-2.782213|1.624840|0.140369|0.874176|-0.309532|2.072107|-0.831865|-0.633946|
-0.810715|-1.641108|-0.412851|0.124608|-0.323396|-1.211364|-1.533510|-2.665081|0.916821|-0.203451|0.435907|-0.798839|2.143688|-0.977765|-0.375991|
-0.691035|-1.765693|0.590234|0.148203|-0.356644|-1.193262|-2.111555|-2.396435|1.610773|0.279848|0.892478|-0.036279|2.056506|-1.601808|-0.895414|
-0.176533|-1.743633|0.014349|-0.444994|-0.384649|-0.906496|-1.588850|-3.092990|1.026480|0.196281|1.094619|-0.596452|1.237225|-0.907874|-0.306375|
-0.429014|-1.276857|-0.318033|0.065344|-0.358343|-1.492679|-1.417844|-2.423715|1.541251|-0.244811|0.556557|-0.951684|1.336031|-1.348499|-0.589382|
-0.407079|-0.848824|0.061206|-0.523812|-0.453416|-1.303259|-1.454237|-3.026900|1.503140|0.187449|1.275907|-0.708626|1.258079|-1.105697|-0.216444|
-0.164108|-0.978147|-0.431427|-0.179861|-0.725723|-0.556459|-2.205541|-3.162994|1.102110|0.146558|1.170789|-0.561356|2.025355|-1.428760|-0.070979|
-0.271254|-1.607862|0.180196|-0.750020|-0.380781|-0.472772|-2.252350|-3.109360|1.115242|0.525984|1.258089|-0.743865|1.726114|-0.719594|-0.262807|
-0.746375|-1.138836|0.000252|-0.733703|-0.750913|-1.094598|-2.169779|-2.546729|1.373398|0.341402|1.319058|-0.672812|1.167939|-0.873230|0.014983|
-0.780919|-1.723045|0.086637|-0.097735|-0.187481|-1.142420|-1.913805|-2.601835|0.812038|-0.161535|1.278679|-0.801652|1.322393|-1.160676|-0.085257|
-0.766781|-1.656254|0.261944|-0.941265|-0.170481|-1.020528|-1.427246|-2.076461|1.438522|0.149906|0.409734|-1.059046|1.559889|-0.529641|-0.394706|
-0.424743|-1.163944|-0.204317|-0.644299|-0.827948|-0.260971|-1.194810|-2.667285|1.312280|-0.148819|0.860648|-1.401698|1.313449|-1.056093|-0.852290|
0.065872|-1.674613|0.582662|-0.153541|-0.743852|-0.552744|-1.488517|-2.609619|1.154384|0.545137|0.752383|-1.305841|1.404479|-0.252529|-0.433679|
-0.081795|-1.088184|0.313353|-1.059618|-0.534893|-0.290809|-1.604488|-2.861645|0.623808|0.433902|0.476400|-0.552389|1.942375|-0.263544|-0.582577|
-0.278845|-1.774243|-0.332761|-1.139259|0.071938|0.096908|-1.502057|-2.847513|1.255382|-0.419266|0.964022|-0.519260|1.347565|-0.574719|0.052459|
0.106254|-1.879820|-0.041554|-0.513971|-0.756302|0.224997|-1.995478|-2.945156|0.645213|-0.367733|0.901679|-0.506683|1.170163|-0.979595|-0.697613|
-0.189289|-1.212083|-0.244359|-0.385057|0.071598|0.032439|-1.831681|-2.755296|0.731812|0.173141|0.329745|-0.760888|1.044845|-0.416865|0.130124|
-0.802848|-1.169876|0.558746|-0.652710|0.029209|0.329064|-1.377074|-2.039007|1.329065|-0.054046|0.562935|-0.676392|1.198342|-0.700485|-0.552583|
-0.585464|-1.747994|-0.448095|-0.830129|0.035044|-0.139075|-1.433594|-2.420152|1.228705|-0.196052|0.292069|-0.771543|1.085891|-0.887941|-0.466692|
-0.038147|-1.879345|0.433302|-0.206503|-0.494655|-0.354366|-1.893208|-2.870503|1.102780|-0.584467|1.105314|-1.376982|0.988337|-0.886111|-0.595870|
-0.457563|-1.898477|0.682497|-0.387282|-0.517318|-0.549830|-2.250773|-2.442500|0.392011|-0.260062|0.462969|-0.550254|1.108431|-0.297805|0.006978|
-0.824651|-1.332207|0.549204|-0.486206|-0.668674|-0.396718|-2.026560|-2.727710|0.695890|0.376327|0.993407|-1.254078|1.419355|-0.978838|-0.223472|
-0.498656|-0.941087|0.187414|-0.710441|-0.464150|-0.270205|-1.889343|-3.056117|1.064989|-0.407023|0.246646|-1.028443|1.164880|-0.781304|0.006735|
-0.183059|-1.491915|-0.213986|-0.228491|-0.678169|-0.372815|-1.351209|-3.198190|1.491611|0.110370|0.597303|-1.070937|1.352139|-0.433808|-0.254545|
-0.149745|-0.998709|0.026571|-0.905129|-0.672660|-0.591965|-1.526983|-3.068514|1.022970|-0.042429|0.715938|-0.940203|1.383072|-0.988846|-0.206621|
-0.845449|-1.844757|0.063156|-0.544623|-0.637280|-0.514393|-2.140105|-2.349843|1.370924|-0.402192|0.805344|-1.112194|1.677456|-0.550015|-0.289420|
-0.405481|-1.888845|-0.325398|-0.221269|-0.827184|-0.567518|-1.822519|-2.337162|1.265124|0.140904|0.862035|-0.900987|1.879974|-1.457170|-0.010297|
0.050490|-1.319245|0.069263|-0.850265|-0.376450|-1.223137|-1.499285|-2.479729|0.838879|0.350895|1.104464|-0.886696|1.926917|-1.609049|-0.254812|
-0.631749|-1.293867|-0.434904|0.067657|-0.719895|-1.279449|-1.721043|-3.099229|1.233772|-0.270082|0.656130|-1.088096|2.152710|-1.377073|-0.383952|
-0.317793|-1.662240|-0.215273|-0.636677|-0.252525|-0.717572|-1.647959|-2.615505|1.411330|0.420726|0.836957|-0.905426|1.954635|-0.981106|-0.686971|
-0.273598|-1.287600|0.118941|-0.179547|-0.756173|-0.463141|-1.879026|-2.397664|0.947246|0.156345|0.300527|-1.070638|1.988021|-0.780727|-0.542339|
-0.789901|-0.817151|0.020641|0.216201|-0.539789|-1.361740|-2.032849|-3.057242|0.881570|0.378589|0.464722|-0.554829|1.453327|-0.770088|-0.145676|
-0.257020|-1.137686|0.186363|-0.244124|-0.013319|-0.776505|-1.476878|-2.183103|0.723790|-0.392652|1.201395|-0.442816|1.446092|-0.669441|0.026364|
-0.913045|-1.744667|0.452771|0.012384|-0.559572|-1.024221|-1.261366|-2.265180|1.217388|0.320205|0.595979|-0.558652|1.638904|-1.476035|-0.345712|
-0.333054|-1.841170|-0.214071|-0.576234|-0.297401|-0.543695|-1.924721|-2.777536|0.837094|0.156716|0.493170|-0.353182|2.071896|-0.774322|-0.269472|
-0.673999|-0.924443|-0.144121|-0.620770|-0.532449|-0.475324|-1.350540|-2.513953|1.638093|-0.008784|0.254875|-0.845012|2.098007|-1.183854|-0.490118|
0.032271|-1.725576|0.222095|-0.388488|-0.263553|-1.154486|-1.311271|-2.311623|1.128340|0.402519|0.394057|-0.869545|1.669078|-1.123734|-0.983569|
-0.072914|-1.652962|0.343185|-0.879298|-0.516881|-0.664485|-1.644153|-2.203106|1.458479|0.301177|0.508089|-0.499290|1.539879|-1.092171|-0.765676|
-0.429359|-0.963096|-0.339246|-0.946927|-0.014246|-0.679309|-1.318457|-2.502342|0.626166|-0.020626|0.456380|-0.590106|1.875888|-1.232677|-0.550238|
-0.463060|-1.446355|0.129433|-0.229886|-0.118866|-0.575668|-2.127589|-3.086911|1.066583|0.501967|0.400860|-1.130847|1.751942|-1.346543|-0.701420|
-0.130894|-0.972161|0.306763|-0.599156|-0.751612|-0.431987|-2.192130|-2.960668|1.295365|-0.169938|0.510126|-1.004730|1.255981|-0.924715|-0.663177|
-0.692329|-1.840280|0.307022|-0.258182|-0.142957|-0.031139|-1.592148|-3.010798|0.739792|0.057884|1.283023|-1.131817|1.040924|-1.010769|-0.641604|
-0.228659|-1.040782|-0.016421|-0.830003|-0.646011|-0.118444|-1.515574|-2.499427|0.554560|-0.092614|0.410552|-1.172853|1.752631|-1.029847|0.028496|
0.014163|-1.656883|-0.021850|-0.755187|-0.838926|-0.546269|-1.352598|-2.036924|0.543272|-0.037016|0.308761|-0.693420|1.739710|-0.555262|-0.003695|
0.165586|-1.329057|0.101800|-0.697633|-0.555346|0.241933|-1.415381|-2.026298|1.102733|-0.492213|0.812314|-1.302500|1.326986|-0.804397|-0.742470|
-0.527526|-1.996101|-0.217950|-1.166545|-0.895025|-0.087385|-1.775241|-2.004474|0.414074|0.185108|0.889323|-1.414949|1.441910|-0.038941|0.056793|
-0.419219|-2.117992|-0.118551|-1.177877|-0.585043|-0.588063|-1.628329|-2.689921|0.564023|0.070646|0.855206|-0.483178|1.564606|-0.867543|-0.625127|
0.106925|-2.106045|0.373093|-0.772007|-0.868753|-0.541808|-1.300058|-2.662711|1.205364|-0.059139|0.791598|-1.114978|1.905940|-0.170014|-0.543117|
-0.333814|-1.953465|-0.163513|-1.060426|-0.343873|-0.187044|-1.910341|-2.640919|1.136068|-0.230602|0.924281|-0.663453|1.322406|0.034454|-0.385478|
-0.450091|-1.614035|0.227604|-0.591040|-0.807775|-0.291851|-1.457144|-2.715411|0.364602|-0.639533|0.701180|-1.502053|1.826460|-0.309807|-0.701988|
-0.171706|-2.091618|-0.304974|-1.010092|-0.313898|-0.103562|-1.918727|-2.294543|0.895506|-0.388922|0.234907|-1.070025|1.863888|0.048321|0.224365|
0.204502|-2.089949|-0.026473|-0.788032|-0.301552|0.115341|-1.609552|-2.575944|0.139610|-0.414047|0.752690|-0.677769|1.171392|-0.476018|0.288918|
-0.024404|-1.634745|0.163647|-0.265306|-0.717918|0.495596|-1.934504|-2.502171|0.401041|-0.393082|0.291577|-1.454529|1.347178|-0.443602|-0.360380|
-0.227864|-1.182711|0.157702|-0.405495|0.019881|-0.447119|-1.078858|-2.015250|0.609344|-0.299532|0.738883|-1.382195|1.477927|-0.779122|-0.396343|
0.273770|-1.966079|0.542810|-0.871778|-0.122707|-0.346672|-1.249693|-2.568849|1.079011|-0.518682|0.714399|-0.986419|1.213465|-0.136067|-0.535558|
0.048447|-1.675738|0.351771|-0.527697|0.053184|-0.677919|-1.823778|-2.695028|0.630848|-0.098061|0.327506|-1.404277|1.237823|-1.075605|-0.552209|
-0.300855|-1.609302|-0.344324|-1.004702|-0.761817|-0.647780|-1.879197|-2.201943|1.234542|-0.456930|1.187224|-0.514995|1.497063|-0.307119|0.012635|
0.009763|-1.546371|-0.478333|-0.215505|-0.712441|-0.143194|-1.608520|-2.981958|0.619729|-0.177132|0.429144|-0.686486|1.407827|-1.120512|-0.142801|
-0.877305|-1.657819|0.121742|0.008200|-0.771540|-0.335431|-1.255690|-2.437890|1.366479|-0.084632|0.936169|-1.271771|1.431841|-1.135497|-0.605854|
0.002703|-2.009580|-0.551382|-0.507486|-0.451862|-0.824584|-1.366928|-3.094970|0.575099|-0.435612|0.777699|-1.281912|1.329817|-0.869682|-0.568455|
0.001857|-1.678766|-0.457504|-0.394787|-0.355301|-0.649102|-2.109676|-2.521956|1.449029|0.139212|0.417408|-1.207354|1.431877|-0.743497|-0.080751|
-0.606524|-1.654458|-0.246081|-0.658546|-0.332480|-1.173997|-1.913917|-2.830987|0.950506|0.236752|0.395628|-0.566861|1.818527|-1.198922|0.023413|
-0.671159|-1.341909|-0.262834|-0.484438|-0.772839|-0.929307|-1.258586|-2.540476|1.614206|0.148506|0.857878|-0.831269|1.703054|-1.287467|-0.370591|
0.034724|-1.633846|-0.302647|-0.056910|-0.257751|-0.894519|-1.441536|-2.856498|1.383728|-0.426488|0.765126|-1.062274|2.086007|-0.958714|-0.231001|
-0.004321|-1.673740|-0.049879|-0.549815|-0.298951|-0.467298|-1.230540|-2.116934|1.411326|-0.381300|0.801944|-0.382817|1.968422|-1.117446|-0.364055|
-0.742981|-1.783308|-0.098068|-0.201060|-0.338394|-0.473057|-1.139535|-2.420064|1.408060|-0.008324|0.685163|-0.920719|1.311082|-1.110495|-0.883877|
-0.706239|-0.980390|0.612746|-0.461008|-0.285977|-1.104845|-1.780105|-3.019828|0.714353|0.718320|1.067240|-0.764873|2.060412|-0.463910|-0.923717|
0.200278|-1.287856|0.507366|-0.935004|-0.219913|-1.022638|-0.997062|-3.055434|1.277569|0.179377|1.085460|-0.673415|1.415861|-0.747728|-0.501421|
0.125454|-1.931806|-0.213225|-0.590849|-0.579396|-0.299266|-1.012415|-2.833607|0.935524|0.001103|0.770873|-1.365073|1.157005|-1.379570|-0.528743|
-0.044285|-1.845405|-0.064313|-0.095132|-0.003116|-1.070518|-1.676771|-2.699519|1.377087|-0.050537|1.205660|-1.434431|1.576351|-1.154614|-0.054029|
-0.730390|-1.380963|-0.110232|-0.344228|-0.199272|-0.287655|-1.623132|-2.347310|0.582570|-0.002915|0.540295|-1.471335|1.430385|-1.276751|-0.475721|
-0.555645|-1.201640|0.035797|-0.687205|-0.569030|-0.571673|-1.340238|-2.978538|0.928111|-0.469078|1.030171|-0.515506|1.240965|-0.619891|-0.675646|
-0.191805|-1.619106|-0.398424|-0.970784|0.081528|-0.561466|-1.745397|-2.928370|0.674908|-0.067136|0.646684|-0.861414|1.915464|-0.489209|0.021924|
0.386475|-1.321284|0.260635|-0.670078|-0.416973|-0.688367|-1.239144|-2.255747|0.882261|0.326159|0.529325|-1.182647|1.115098|-1.028024|-0.223131|
0.443375|-1.283710|0.315984|-1.075567|0.095019|-0.004041|-1.107216|-2.383812|0.993391|0.471207|1.123103|-1.145395|1.468055|-0.775887|-0.156671|
-0.307861|-1.807871|0.349574|-0.966117|-0.724685|0.342534|-1.057516|-1.887387|1.164217|0.380786|0.973302|-1.050983|1.298546|-0.009535|-0.491570|
-0.377723|-1.856438|0.037590|-1.106730|-0.660396|-0.482533|-1.750609|-2.049921|0.663846|0.007218|0.121874|-0.688313|1.282494|0.094484|-0.367717|
-0.207215|-1.292240|0.599929|-0.267065|-0.190343|-0.155396|-1.192735|-1.784843|0.824229|0.020313|0.431256|-1.510078|1.455695|-0.015687|-0.744595|
0.169941|-1.482079|0.316218|-0.924987|-0.528276|-0.395532|-1.465326|-1.928785|0.217821|0.043397|0.638571|-0.629155|1.172010|-0.560346|-0.632166|
0.340417|-1.389481|0.222693|-0.673545|-0.023584|0.215310|-1.398101|-2.551600|0.302137|0.097071|-0.092523|-1.332075|1.208778|0.263524|-0.116113|
0.233509|-2.100824|0.267035|-0.452803|-0.091168|0.600423|-1.879636|-2.802344|0.695194|-0.440009|0.319443|-0.841715|1.160848|-0.145029|-0.558208|
-0.385969|-2.170626|-0.195858|-1.164500|-0.848692|0.574957|-0.960318|-2.353944|0.110427|-0.328817|0.228549|-1.010282|1.197012|-0.534574|-0.724574|
0.500617|-1.333506|0.440258|-0.391551|-0.041564|-0.156963|-1.049856|-2.679095|0.019420|-0.632851|0.267157|-1.094221|1.587122|0.024339|-0.368273|
0.051264|-1.892083|0.556409|-1.174438|-0.637798|0.094327|-1.639419|-2.709541|-0.072121|-0.058732|0.678708|-1.068869|1.204417|-0.594670|-0.031263|
-0.112085|-1.254163|0.013544|-0.740105|-0.626926|0.497600|-1.807596|-2.245918|0.304713|-0.578505|-0.014447|-1.573753|1.055715|-0.613553|-0.186838|
0.061198|-1.475887|0.122266|-1.250026|-0.681846|-0.198474|-0.902591|-2.330057|0.335623|0.275630|0.257665|-1.638998|1.124782|-0.073550|0.213575|
-0.430433|-1.956095|0.396077|-0.385033|-0.778854|-0.253686|-1.752539|-2.443247|0.404054|-0.509768|0.944837|-1.086969|1.520732|-0.500002|-0.662497|
-0.545816|-1.377013|0.116557|-1.106310|-0.321366|0.105767|-0.886871|-2.078930|0.899813|-0.478133|0.120408|-1.197817|1.852599|-0.243041|-0.743552|
-0.101097|-1.824228|-0.644997|-0.454976|-0.129978|-0.456133|-1.464640|-2.439573|1.042445|0.368236|0.935869|-1.419018|1.754886|-1.104649|-0.624979|
-0.356162|-1.977610|0.251721|-0.569785|-0.678450|-0.010334|-1.373319|-2.587199|0.354436|0.046938|0.512141|-1.070804|1.005558|-1.106852|-0.317932|
-0.046370|-1.992211|0.034796|-0.925717|-0.351831|-0.778930|-1.818453|-2.554545|0.397292|0.043822|0.554182|-1.172485|1.275658|-0.797233|-0.272895|
0.056879|-1.796695|-0.278311|-0.258032|-0.701555|-0.670619|-1.103171|-2.587082|1.041312|-0.480631|0.344514|-1.213545|1.173249|-1.093705|-0.017920|
-0.531511|-1.096242|-0.178845|-0.363895|-0.471443|-0.564314|-1.047195|-2.426468|0.531981|0.368978|1.218651|-0.546821|1.251509|-0.465692|-0.665917|
-0.393946|-1.822966|0.165208|-0.760365|-0.527880|-0.799151|-1.365325|-2.147021|0.915319|-0.396399|0.479924|-1.072912|1.525239|-1.144050|-0.594579|
-0.104724|-1.538181|0.559737|0.142488|-0.425039|-0.619727|-2.088406|-2.992127|1.365772|0.371220|0.230734|-1.147898|1.962591|-0.601682|-0.594373|
0.101033|-1.670903|-0.279856|-0.540590|-0.553714|-0.605479|-1.425625|-2.283617|1.177569|0.463456|0.730492|-0.353977|1.802782|-1.355840|-0.346370|
-0.274812|-0.861836|0.144332|-0.522317|-0.279214|-1.329122|-1.880355|-2.272573|0.790480|0.309313|0.127178|-1.128943|2.323547|-1.079703|0.205953|
-0.153015|-1.820786|0.463154|-0.043066|-0.220507|-1.080446|-1.345086|-2.426072|0.577209|0.303345|0.765458|-1.316729|1.643384|-0.802201|-0.649879|
-0.468742|-1.652621|0.263607|-0.821794|-0.405444|-1.097318|-1.453107|-2.207771|0.706380|0.356844|0.320231|-0.782809|1.487336|-0.832434|-0.867925|
